period,minute,second,play_pattern,team,player,under_pressure,body_part,type,outcome,technique,first_time,follows_dribble,redirect,one_on_one,open_goal,deflected,start_location_x,start_location_y,end_location_x,end_location_y,end_location_z,defenders_between
1,0,41,Regular Play,Barcelona,Pedro Eliezer Rodríguez Ledesma,,Left Foot,Open Play,Saved,Normal,,,,,,,105.5,61.7,117.8,44.9,1.3,1.0
1,2,8,From Corner,Barcelona,Pedro Eliezer Rodríguez Ledesma,,Right Foot,Open Play,Off T,Normal,True,,,,,,104.2,48.2,120.0,39.4,4.9,4.0
1,4,12,From Counter,Barcelona,Bojan Krkíc Pérez,,Right Foot,Open Play,Saved,Normal,,,,,,,95.1,31.7,113.3,40.1,2.0,1.0
1,20,35,Regular Play,Barcelona,Lionel Andrés Messi Cuccittini,,Left Foot,Open Play,Goal,Normal,,,,,,,99.6,40.4,120.0,36.6,0.5,2.0
1,22,47,From Throw In,Barcelona,Lionel Andrés Messi Cuccittini,,Left Foot,Open Play,Blocked,Normal,,,,,,,97.6,44.9,107.8,44.4,,2.0
1,25,19,From Free Kick,Barcelona,Lionel Andrés Messi Cuccittini,,Left Foot,Open Play,Saved,Half Volley,,,,,,,112.3,24.5,118.8,35.7,1.6,2.0
1,25,52,From Corner,Barcelona,Gerard Piqué Bernabéu,1.0,Head,Open Play,Off T,Normal,,,,,,,110.0,44.3,120.0,44.1,4.0,3.0
1,29,36,Regular Play,Barcelona,Andrés Iniesta Luján,,Left Foot,Open Play,Blocked,Normal,,,,,,,94.3,29.1,101.7,31.2,,2.0
1,32,22,From Throw In,Barcelona,Eric-Sylvain Bilal Abidal,,Head,Open Play,Saved,Normal,,,,True,,,111.4,28.9,115.9,33.6,1.3,1.0
1,35,15,From Free Kick,Barcelona,Lionel Andrés Messi Cuccittini,,Left Foot,Open Play,Off T,Normal,True,,,,,,104.9,41.9,120.0,36.9,4.5,3.0
1,36,27,Regular Play,Barcelona,Seydou Kéita,,Head,Open Play,Off T,Normal,,,,,,,113.6,38.9,120.0,49.6,1.1,1.0
1,38,52,Regular Play,Barcelona,Andrés Iniesta Luján,,Right Foot,Open Play,Saved,Volley,True,,,,,,93.3,41.4,118.3,41.1,0.2,2.0
1,40,39,Regular Play,Barcelona,Bojan Krkíc Pérez,,Right Foot,Open Play,Off T,Normal,,,,,,,92.3,29.8,120.0,47.2,6.7,1.0
1,41,24,From Goal Kick,Mallorca,Gonzalo Castro Irizábal,,Left Foot,Open Play,Saved,Volley,True,,,,,,108.7,26.6,117.7,38.5,0.2,1.0
1,41,59,From Corner,Mallorca,Emilio Nsue López,1.0,Head,Open Play,Goal,Normal,,,,,,,114.4,39.8,120.0,39.5,1.6,1.0
1,43,17,From Kick Off,Barcelona,Lionel Andrés Messi Cuccittini,,Right Foot,Open Play,Blocked,Normal,,,,,,,105.8,34.4,107.4,35.4,,2.0
1,45,3,From Corner,Mallorca,Gonzalo Castro Irizábal,,Left Foot,Open Play,Off T,Volley,True,,,,,,98.6,25.6,120.0,31.1,4.9,6.0
2,46,55,From Throw In,Barcelona,Lionel Andrés Messi Cuccittini,,Head,Open Play,Off T,Normal,,,,,,,114.3,51.7,120.0,44.8,2.0,1.0
2,49,35,From Throw In,Barcelona,Pedro Eliezer Rodríguez Ledesma,,Right Foot,Open Play,Blocked,Half Volley,,,,,,,105.4,35.2,106.6,35.7,,3.0
2,52,19,From Free Kick,Barcelona,Gerard Piqué Bernabéu,1.0,Head,Open Play,Off T,Normal,,,,,,,109.2,35.3,120.0,29.7,0.30000000000000004,1.0
2,57,49,Regular Play,Barcelona,Lionel Andrés Messi Cuccittini,,Right Foot,Open Play,Off T,Normal,,,,,,,113.6,52.8,120.0,44.8,0.9,1.0
2,61,7,Regular Play,Mallorca,Pierre Achille Webó Kouamo,,Right Foot,Open Play,Saved,Normal,,,,,,,61.5,36.2,110.7,36.6,1.3,1.0
2,61,49,From Corner,Mallorca,Emilio Nsue López,,Right Foot,Open Play,Off T,Volley,True,,,,,,111.2,42.3,120.0,39.9,3.8,2.0
2,62,36,From Throw In,Mallorca,Gonzalo Castro Irizábal,,Left Foot,Open Play,Blocked,Normal,,,,,,,99.1,51.1,101.5,49.8,,2.0
2,62,47,From Throw In,Mallorca,Kevin Martín García Martínez,,Right Foot,Open Play,Off T,Normal,True,,,,,,97.6,31.9,120.0,35.0,0.2,1.0
2,68,53,From Corner,Mallorca,Martí Crespí Pascual,,Left Foot,Open Play,Blocked,Normal,True,,,,,,96.4,25.2,106.5,39.5,,3.0
2,75,26,From Goal Kick,Mallorca,Pierre Achille Webó Kouamo,,Right Foot,Open Play,Wayward,Volley,,,,,,,77.6,38.6,103.6,30.5,,1.0
2,76,14,Regular Play,Barcelona,Bojan Krkíc Pérez,,Right Foot,Open Play,Post,Normal,,,,True,,,119.2,50.0,120.0,44.3,1.3,0.0
2,80,41,From Throw In,Barcelona,Bojan Krkíc Pérez,,Left Foot,Open Play,Off T,Normal,True,,,,,,108.5,28.8,120.0,33.3,2.0,1.0
2,83,40,Regular Play,Barcelona,Manuel Agudo Durán,,Right Foot,Open Play,Saved,Normal,,,,True,,,119.2,27.9,119.8,34.9,1.2,0.0
2,86,49,From Free Kick,Barcelona,Javier Alejandro Mascherano,,Right Foot,Open Play,Saved,Normal,True,,,,,,89.2,41.2,118.4,39.0,0.5,2.0
2,87,9,From Throw In,Barcelona,Javier Alejandro Mascherano,,Right Foot,Open Play,Saved,Normal,True,,,,,True,88.4,42.7,117.2,43.8,1.7000000000000002,2.0
2,89,43,From Free Kick,Mallorca,Jonathan de Guzmán,,Right Foot,Open Play,Saved Off Target,Normal,,,,,,,99.4,57.9,119.4,44.8,0.2,1.0
2,90,59,From Throw In,Barcelona,Jeffren Isaac Suárez Bermúdez,,Left Foot,Open Play,Saved,Normal,,,,,,,94.8,29.3,114.7,36.5,0.0,1.0
2,91,35,Regular Play,Barcelona,Lionel Andrés Messi Cuccittini,,Left Foot,Open Play,Blocked,Normal,,,,,,,99.8,49.8,101.3,49.2,,2.0
1,7,50,From Throw In,Atlético Madrid,Sergio Leonel Agüero del Castillo,,Right Foot,Open Play,Saved,Half Volley,,,,,,True,101.7,48.7,119.3,36.9,0.2,1.0
1,8,34,From Counter,Atlético Madrid,Diego Forlán Corazo,,Right Foot,Open Play,Goal,Normal,True,,,,,,102.1,48.8,120.0,36.4,0.4,1.0
1,10,32,From Kick Off,Barcelona,Lionel Andrés Messi Cuccittini,,Left Foot,Open Play,Blocked,Normal,,,,,,,97.2,39.4,98.6,39.6,,3.0
1,10,45,From Kick Off,Barcelona,Zlatan Ibrahimović,1.0,Right Foot,Open Play,Blocked,Normal,,,,,,,106.1,44.1,107.3,43.9,,3.0
1,13,1,From Corner,Atlético Madrid,José Antonio Reyes Calderón,,Left Foot,Open Play,Wayward,Volley,True,,,,,,97.5,47.7,109.0,32.0,,3.0
1,15,15,From Throw In,Barcelona,Lionel Andrés Messi Cuccittini,,Left Foot,Open Play,Saved,Normal,,,,,,,96.6,52.3,118.9,43.3,0.2,2.0
1,22,2,From Free Kick,Atlético Madrid,Simão Pedro Fonseca Sabrosa,,Right Foot,Free Kick,Goal,Normal,,,,,,,98.5,26.1,120.0,43.3,1.6,4.0
1,26,15,From Corner,Barcelona,Zlatan Ibrahimović,,Right Foot,Open Play,Goal,Volley,True,,,,,,115.5,45.5,120.0,39.8,2.1,2.0
1,29,3,From Free Kick,Atlético Madrid,Sergio Leonel Agüero del Castillo,1.0,Right Foot,Open Play,Saved,Half Volley,,,,,,True,104.8,43.0,119.5,39.0,0.30000000000000004,1.0
1,30,48,Regular Play,Barcelona,Zlatan Ibrahimović,,Right Foot,Open Play,Blocked,Normal,True,,,,,,106.2,47.5,110.4,45.5,,4.0
1,31,9,Regular Play,Barcelona,Lionel Andrés Messi Cuccittini,1.0,Left Foot,Open Play,Blocked,Normal,,,,,,,100.9,45.5,102.0,45.0,,2.0
1,31,31,From Corner,Barcelona,Zlatan Ibrahimović,1.0,Head,Open Play,Saved,Normal,,,,,,,114.1,44.8,119.4,43.3,0.2,2.0
1,32,46,Regular Play,Barcelona,Zlatan Ibrahimović,,Right Foot,Open Play,Saved,Normal,,,,,,,105.2,26.7,118.2,39.2,0.8,2.0
1,33,30,Regular Play,Barcelona,Lionel Andrés Messi Cuccittini,1.0,Left Foot,Open Play,Saved,Normal,,,,,,,95.8,44.8,118.5,42.9,0.2,1.0
1,34,23,Regular Play,Atlético Madrid,Sergio Leonel Agüero del Castillo,,Right Foot,Open Play,Off T,Normal,,,,,,,107.7,26.8,120.0,43.4,4.0,2.0
1,43,2,From Counter,Atlético Madrid,Sergio Leonel Agüero del Castillo,,Right Foot,Open Play,Saved,Normal,True,,,,,,108.7,56.0,118.4,43.8,0.6000000000000001,1.0
1,45,33,From Corner,Barcelona,Lionel Andrés Messi Cuccittini,,Right Foot,Open Play,Saved,Normal,,,,,,,101.8,28.6,118.5,39.4,0.4,2.0
2,54,5,From Throw In,Barcelona,Zlatan Ibrahimović,1.0,Right Foot,Open Play,Blocked,Normal,,,,,,,103.3,50.3,104.9,49.4,,1.0
2,56,21,Regular Play,Atlético Madrid,Sergio Leonel Agüero del Castillo,1.0,Left Foot,Open Play,Saved,Normal,,,,True,,,115.0,29.1,118.9,36.2,0.5,1.0
2,57,0,From Corner,Atlético Madrid,Tiago Cardoso Mendes,1.0,Head,Open Play,Off T,Normal,,,,,,,111.3,46.4,120.0,35.3,6.2,2.0
2,72,24,From Free Kick,Atlético Madrid,Álvaro Domínguez Soto,1.0,Head,Open Play,Blocked,Normal,,,,,,,109.2,44.7,109.8,44.6,,2.0
2,73,58,From Free Kick,Atlético Madrid,Tomáš Ujfaluši,,Left Foot,Open Play,Saved,Half Volley,,,,,,True,113.2,26.8,119.2,35.9,0.9,1.0
2,75,44,From Free Kick,Atlético Madrid,Simão Pedro Fonseca Sabrosa,,Right Foot,Free Kick,Off T,Normal,,,,,,,94.4,35.4,120.0,37.2,5.0,3.0
2,77,55,From Free Kick,Barcelona,Zlatan Ibrahimović,,Head,Open Play,Saved,Normal,,,,,,,104.3,37.2,116.7,40.9,1.9,1.0
2,89,4,Regular Play,Barcelona,Lionel Andrés Messi Cuccittini,1.0,Left Foot,Open Play,Off T,Normal,,,,,,,94.6,40.3,120.0,34.3,1.5,1.0
2,93,4,Regular Play,Atlético Madrid,José Manuel Jurado Marín,,Right Foot,Open Play,Blocked,Normal,,,,,,,99.5,27.8,100.7,28.7,,1.0
1,7,16,From Free Kick,Málaga,Sérgio Paulo Barbosa Valente,,Left Foot,Free Kick,Saved,Normal,,,,,,,102.0,16.7,119.4,37.0,0.9,1.0
1,9,1,Regular Play,Barcelona,Lionel Andrés Messi Cuccittini,,Head,Open Play,Off T,Normal,,,,True,,,117.6,33.4,120.0,33.7,1.0,1.0
1,13,38,From Counter,Barcelona,Lionel Andrés Messi Cuccittini,,Left Foot,Open Play,Blocked,Normal,,,,,,,107.4,29.1,108.3,29.7,,1.0
1,17,0,Regular Play,Barcelona,Lionel Andrés Messi Cuccittini,,Left Foot,Open Play,Blocked,Normal,,,,,,,102.1,45.9,103.2,45.3,,1.0
1,18,53,From Throw In,Barcelona,Zlatan Ibrahimović,,Left Foot,Open Play,Off T,Half Volley,,,,,,,97.5,34.6,120.0,40.7,5.8,1.0
1,24,21,From Free Kick,Barcelona,Zlatan Ibrahimović,,Right Foot,Free Kick,Off T,Normal,,,,,,,84.0,35.2,120.0,35.2,0.6000000000000001,2.0
1,25,4,Regular Play,Barcelona,Lionel Andrés Messi Cuccittini,1.0,Head,Open Play,Wayward,Normal,,,,,,,114.2,36.8,112.8,44.2,,1.0
1,28,7,From Throw In,Barcelona,Andrés Iniesta Luján,,Right Foot,Open Play,Saved,Normal,True,,,,,,90.0,32.8,117.0,40.2,0.6000000000000001,1.0
1,29,50,Regular Play,Barcelona,Lionel Andrés Messi Cuccittini,,Right Foot,Open Play,Off T,Normal,,,,,,,110.9,51.1,120.0,42.3,4.7,2.0
1,36,17,From Free Kick,Barcelona,Xavier Hernández Creus,,Right Foot,Open Play,Saved,Backheel,True,,,,,,108.4,37.3,119.5,39.0,2.4,1.0
1,40,14,Regular Play,Barcelona,Zlatan Ibrahimović,,Right Foot,Open Play,Blocked,Normal,,,,,,,111.4,26.7,112.0,27.4,,1.0
1,42,36,From Free Kick,Barcelona,Carles Puyol i Saforcada,1.0,Head,Open Play,Blocked,Normal,,,,,,,113.3,45.2,113.9,44.4,,2.0
1,42,57,From Corner,Barcelona,Sergio Busquets i Burgos,,Head,Open Play,Off T,Normal,,,,,,,113.4,41.4,120.0,48.6,5.9,2.0
1,45,17,From Throw In,Barcelona,Lionel Andrés Messi Cuccittini,,Left Foot,Open Play,Saved,Normal,,,,,,,104.7,54.1,118.3,40.4,2.0,2.0
1,46,15,Regular Play,Barcelona,Andrés Iniesta Luján,1.0,Right Foot,Open Play,Blocked,Half Volley,True,,,,,,114.8,35.6,119.2,37.2,,2.0
2,51,48,From Throw In,Barcelona,Zlatan Ibrahimović,,Head,Open Play,Saved,Normal,,,,,,,115.6,31.5,119.3,39.0,2.3,2.0
2,55,19,Regular Play,Barcelona,Andrés Iniesta Luján,,Right Foot,Open Play,Off T,Normal,,,,,,,99.1,22.2,120.0,47.4,1.3,1.0
2,59,11,From Corner,Barcelona,Zlatan Ibrahimović,,Head,Open Play,Blocked,Normal,,,,,,,112.7,36.6,119.1,42.5,,1.0
2,68,2,From Throw In,Barcelona,Pedro Eliezer Rodríguez Ledesma,,Right Foot,Open Play,Goal,Normal,,,,,,,97.3,23.2,120.0,36.6,0.4,1.0
2,69,18,Regular Play,Málaga,Fernando Miguel Fernández Escribano,,Right Foot,Open Play,Blocked,Normal,,,,,,,81.4,43.5,88.8,43.4,,2.0
2,73,1,From Free Kick,Málaga,Manuel Gaspar Haro,,Right Foot,Open Play,Off T,Volley,True,,,,,,94.6,35.7,120.0,49.2,1.0,3.0
2,75,24,From Free Kick,Barcelona,Andrés Iniesta Luján,,Right Foot,Open Play,Post,Half Volley,True,,,,,,111.9,49.7,120.0,36.2,2.8,1.0
2,77,40,Regular Play,Barcelona,Lionel Andrés Messi Cuccittini,1.0,Head,Open Play,Blocked,Normal,,,,,,,114.5,38.9,115.1,38.4,,1.0
2,80,25,From Counter,Málaga,Valmiro Lópes Rocha,,Right Foot,Open Play,Goal,Normal,,,,True,,,102.6,31.5,120.0,37.1,0.2,1.0
2,81,57,From Kick Off,Barcelona,Lionel Andrés Messi Cuccittini,,Left Foot,Open Play,Saved,Normal,True,,,,,,98.1,46.2,115.5,41.1,1.2,1.0
2,83,16,Regular Play,Barcelona,Lionel Andrés Messi Cuccittini,,Right Foot,Open Play,Goal,Normal,True,,,,True,,113.4,39.0,120.0,40.0,0.1,0.0
2,84,56,From Kick Off,Málaga,Victor Obinna Nsofor,,Left Foot,Open Play,Off T,Normal,,,,,,,103.7,60.0,120.0,45.4,0.2,1.0
1,3,18,From Throw In,Barcelona,Daniel Alves da Silva,,Right Foot,Open Play,Saved,Normal,True,,,,,,112.0,56.6,118.9,43.8,0.7000000000000001,1.0
1,4,43,From Free Kick,Barcelona,Lionel Andrés Messi Cuccittini,,Left Foot,Open Play,Goal,Normal,,,,,,,103.0,34.2,120.0,41.8,0.2,1.0
1,22,44,From Free Kick,Barcelona,Daniel Alves da Silva,,Right Foot,Open Play,Wayward,Half Volley,True,,,,,,93.4,59.0,111.6,33.2,,0.0
1,22,45,From Free Kick,Barcelona,Pedro Eliezer Rodríguez Ledesma,,Head,Open Play,Off T,Normal,,,,,,,112.9,35.6,120.0,36.6,4.5,2.0
1,27,50,Regular Play,Barcelona,Bojan Krkíc Pérez,,Right Foot,Open Play,Goal,Half Volley,True,,,,,,113.1,43.7,119.9,37.8,0.0,1.0
1,34,3,From Throw In,Sevilla,Diego Ángel Capel Trinidad,,Head,Open Play,Saved,Normal,,,,,,,103.1,30.5,118.3,37.4,0.7000000000000001,1.0
1,37,51,Regular Play,Barcelona,Lionel Andrés Messi Cuccittini,,Left Foot,Open Play,Off T,Normal,True,,,,,,113.8,40.9,120.0,38.0,3.5,1.0
1,40,47,From Free Kick,Sevilla,Luís Fabiano Clemente,1.0,Right Foot,Open Play,Saved,Half Volley,,,,,,,111.8,49.2,118.3,44.2,1.4,1.0
1,43,11,From Corner,Barcelona,Seydou Kéita,1.0,Head,Open Play,Wayward,Normal,,,,,,,107.7,36.6,117.2,48.8,,2.0
2,52,14,From Corner,Sevilla,Frédéric Oumar Kanouté,1.0,Head,Open Play,Off T,Normal,,,,,,,110.6,40.1,119.9,34.3,0.9,3.0
2,57,8,Regular Play,Barcelona,Lionel Andrés Messi Cuccittini,,Left Foot,Open Play,Off T,Normal,True,,,,,,102.9,30.8,120.0,34.0,0.2,2.0
2,57,48,Regular Play,Barcelona,Lionel Andrés Messi Cuccittini,,Left Foot,Open Play,Saved,Normal,True,,,,,,109.6,37.3,116.8,38.9,0.30000000000000004,1.0
2,58,21,From Corner,Barcelona,Daniel Alves da Silva,,Right Foot,Open Play,Off T,Half Volley,True,,,,,,84.9,29.0,120.0,45.8,6.9,4.0
2,60,1,From Free Kick,Barcelona,Bojan Krkíc Pérez,1.0,Right Foot,Open Play,Saved,Normal,,,,,,,110.6,39.2,113.2,38.6,0.4,1.0
2,61,30,From Free Kick,Barcelona,Lionel Andrés Messi Cuccittini,,Left Foot,Open Play,Blocked,Normal,,,,,,,100.8,49.6,103.6,47.8,,2.0
2,61,32,From Free Kick,Barcelona,Pedro Eliezer Rodríguez Ledesma,,Right Foot,Open Play,Goal,Normal,,,,,,,100.0,53.5,120.0,36.6,0.5,1.0
2,62,39,From Kick Off,Sevilla,Luís Fabiano Clemente,,Right Foot,Open Play,Saved,Overhead Kick,True,,,,,,112.6,47.7,118.5,42.9,1.0,1.0
2,66,40,Other,Barcelona,Bojan Krkíc Pérez,,Left Foot,Open Play,Off T,Half Volley,True,,,,True,,114.6,35.6,120.0,35.3,1.4,0.0
2,68,31,From Counter,Sevilla,Frédéric Oumar Kanouté,,Left Foot,Open Play,Goal,Normal,,,,True,,,105.5,46.5,119.9,37.8,0.2,1.0
2,69,24,From Kick Off,Barcelona,Bojan Krkíc Pérez,,Right Foot,Open Play,Saved,Normal,,,,,,,84.7,29.2,118.6,43.3,0.30000000000000004,1.0
2,69,53,From Corner,Barcelona,Lionel Andrés Messi Cuccittini,,Left Foot,Open Play,Off T,Normal,,,,,,,101.9,56.8,120.0,38.7,6.8,2.0
2,70,41,From Free Kick,Sevilla,Luís Fabiano Clemente,,Right Foot,Open Play,Goal,Normal,True,,,,,,104.6,51.5,120.0,36.3,0.2,1.0
2,81,1,From Free Kick,Barcelona,Pedro Eliezer Rodríguez Ledesma,,Left Foot,Open Play,Off T,Volley,True,,,,,,101.7,37.6,120.0,35.4,0.30000000000000004,2.0
2,84,4,From Free Kick,Sevilla,Frédéric Oumar Kanouté,,Head,Open Play,Off T,Normal,,,,,,,111.4,35.1,120.0,41.5,5.1,2.0
2,89,28,From Goal Kick,Barcelona,Bojan Krkíc Pérez,,Right Foot,Open Play,Off T,Normal,,,,,,,101.4,27.7,120.0,37.6,4.2,2.0
1,1,59,Regular Play,Getafe,Roberto Soldado Rillo,,Right Foot,Open Play,Off T,Normal,,,,,,,81.3,41.2,120.0,29.0,0.1,1.0
1,3,23,From Goal Kick,Barcelona,Lionel Andrés Messi Cuccittini,1.0,Left Foot,Open Play,Off T,Normal,,,,,,,98.1,53.8,120.0,45.3,1.2,1.0
1,5,34,From Keeper,Barcelona,Xavier Hernández Creus,,Right Foot,Open Play,Blocked,Normal,,,,,,,89.7,35.7,95.5,37.1,,3.0
1,6,2,From Corner,Barcelona,Lionel Andrés Messi Cuccittini,,Left Foot,Open Play,Goal,Normal,True,,,,,,95.3,38.1,120.0,36.6,1.3,3.0
1,7,56,From Corner,Getafe,Daniel Parejo Muñoz,,Right Foot,Open Play,Saved,Volley,True,,,,,,91.8,39.8,119.4,43.2,1.6,3.0
1,15,18,From Counter,Barcelona,Zlatan Ibrahimović,,Right Foot,Open Play,Blocked,Normal,,,,,,,104.5,28.6,107.9,31.3,,2.0
1,15,28,From Counter,Barcelona,Lionel Andrés Messi Cuccittini,,Left Foot,Open Play,Saved,Normal,,,,,,,109.9,44.2,119.4,40.4,0.2,2.0
1,18,5,Regular Play,Barcelona,Lionel Andrés Messi Cuccittini,,Right Foot,Open Play,Saved,Normal,True,,,,,,107.4,47.2,115.0,43.6,0.7000000000000001,1.0
1,27,25,From Free Kick,Getafe,Miguel Torres Gómez,,Head,Open Play,Off T,Normal,,,,True,,,112.4,42.9,120.0,44.7,0.9,1.0
1,29,50,Regular Play,Getafe,Roberto Soldado Rillo,,Right Foot,Open Play,Wayward,Normal,True,,,,,,106.4,40.6,117.9,26.2,,1.0
1,34,20,From Free Kick,Getafe,Nicolás Ladislao Fedor Flores,,Right Foot,Open Play,Saved,Normal,,,,,,,97.8,22.3,114.5,38.2,1.5,1.0
1,38,12,From Free Kick,Getafe,Nicolás Ladislao Fedor Flores,,Right Foot,Open Play,Saved,Normal,True,,,,,,102.7,27.5,118.8,41.5,0.2,2.0
1,39,45,Regular Play,Barcelona,Xavier Hernández Creus,,Head,Open Play,Saved,Normal,,,,True,,,114.3,47.0,119.0,43.3,1.6,1.0
1,42,46,From Throw In,Barcelona,Zlatan Ibrahimović,,Right Foot,Open Play,Blocked,Normal,,,,,,,108.8,53.6,116.0,45.4,,0.0
1,43,28,From Corner,Barcelona,Lionel Andrés Messi Cuccittini,,Left Foot,Open Play,Blocked,Normal,,,,,,,99.6,55.7,100.7,54.9,,2.0
2,47,3,From Throw In,Getafe,Roberto Soldado Rillo,,Right Foot,Open Play,Saved,Volley,True,,,,,,109.2,47.6,118.8,40.0,1.4,1.0
2,49,52,Regular Play,Getafe,José Manuel Jiménez Ortiz,1.0,Left Foot,Open Play,Off T,Normal,,,,,,,93.1,25.2,120.0,54.1,0.2,1.0
2,51,49,From Throw In,Barcelona,Seydou Kéita,1.0,Left Foot,Open Play,Off T,Normal,,,,,,,103.4,20.3,120.0,28.8,4.8,1.0
2,56,7,From Free Kick,Barcelona,Andrés Iniesta Luján,1.0,Right Foot,Open Play,Off T,Normal,,,,,,,98.8,34.6,120.0,51.8,5.0,1.0
2,56,52,From Goal Kick,Getafe,Nicolás Ladislao Fedor Flores,1.0,Head,Open Play,Off T,Normal,,,,,,,113.1,38.3,120.0,37.4,5.6,1.0
2,58,35,Regular Play,Barcelona,Seydou Kéita,,Left Foot,Open Play,Off T,Normal,,,,,,,111.3,32.1,120.0,35.8,0.7000000000000001,1.0
2,66,29,Regular Play,Barcelona,Xavier Hernández Creus,,Right Foot,Open Play,Goal,Normal,True,,,,,,111.5,47.8,120.0,43.3,1.7000000000000002,0.0
2,68,29,From Throw In,Getafe,Juan Ángel Albín Leites,,Left Foot,Open Play,Off T,Normal,,,,,,,99.1,51.4,120.0,48.3,1.4,2.0
2,71,39,From Free Kick,Getafe,Juan Ángel Albín Leites,,Left Foot,Open Play,Blocked,Half Volley,,,,,,,105.9,34.5,106.7,34.6,,2.0
2,77,21,From Free Kick,Getafe,Francisco Javier Casquero Paredes,,Left Foot,Open Play,Off T,Half Volley,True,,,,,,100.8,33.2,120.0,31.7,0.5,2.0
2,80,56,From Free Kick,Barcelona,Lionel Andrés Messi Cuccittini,1.0,Left Foot,Open Play,Saved,Normal,,,,,,,98.3,57.2,117.6,41.8,2.3,2.0
2,85,33,Regular Play,Barcelona,Seydou Kéita,,Left Foot,Open Play,Off T,Normal,True,,,,,,107.9,29.6,120.0,29.9,0.1,2.0
2,88,26,Regular Play,Getafe,Roberto Soldado Rillo,,Right Foot,Open Play,Saved,Half Volley,,,,,,,93.8,60.6,119.0,43.3,1.5,1.0
2,89,28,Regular Play,Getafe,Roberto Soldado Rillo,,Right Foot,Open Play,Off T,Volley,True,,,,,,114.7,47.0,120.0,23.5,0.1,1.0
2,93,1,Other,Getafe,Roberto Soldado Rillo,,Right Foot,Penalty,Goal,Normal,,,,,,,108.0,40.0,120.0,38.5,0.1,0.0
2,94,11,From Kick Off,Barcelona,Lionel Andrés Messi Cuccittini,,Left Foot,Open Play,Off T,Normal,,,,,,,100.1,52.2,120.0,34.4,0.8,1.0
1,6,7,Regular Play,Tenerife,Alejandro Alfaro Ligero,,Right Foot,Open Play,Off T,Normal,True,,,,,,104.9,35.7,120.0,41.7,4.5,2.0
1,14,27,Regular Play,Tenerife,Alejandro Alfaro Ligero,1.0,Left Foot,Open Play,Blocked,Normal,,,,,,,104.1,30.6,104.9,31.4,,1.0
1,16,12,From Free Kick,Barcelona,Zlatan Ibrahimović,1.0,Head,Open Play,Blocked,Normal,,,,,,,112.3,35.0,112.9,35.7,,2.0
1,16,13,From Free Kick,Barcelona,Lionel Andrés Messi Cuccittini,1.0,Right Foot,Open Play,Goal,Half Volley,True,,,,,,118.5,44.5,120.0,43.2,0.4,1.0
1,20,53,From Free Kick,Barcelona,Lionel Andrés Messi Cuccittini,,Left Foot,Open Play,Off T,Normal,,,,,,,94.7,48.9,120.0,35.0,1.0,2.0
1,29,36,From Free Kick,Barcelona,Zlatan Ibrahimović,,Right Foot,Free Kick,Blocked,Normal,,,,,,,85.5,41.9,95.6,40.6,,5.0
1,34,13,From Throw In,Barcelona,Maxwell Scherrer Cabelino Andrade,1.0,Left Foot,Open Play,Saved,Normal,,,,True,,,113.2,27.0,116.0,33.0,0.0,1.0
1,36,9,From Throw In,Barcelona,Zlatan Ibrahimović,,Right Foot,Open Play,Off T,Lob,,,,,,,81.2,46.0,120.0,49.9,1.0,2.0
1,38,38,Regular Play,Tenerife,Román Fernando Martínez,1.0,Right Foot,Open Play,Goal,Normal,,,,,,,108.2,49.0,120.0,36.9,1.0,1.0
1,42,14,From Free Kick,Barcelona,Zlatan Ibrahimović,,Right Foot,Open Play,Saved,Normal,,,,,,,100.1,60.4,114.8,43.1,0.0,1.0
1,45,15,From Corner,Barcelona,Bojan Krkíc Pérez,,Head,Open Play,Off T,Normal,,,,,,,115.0,38.6,120.0,32.3,1.6,2.0
2,52,1,Regular Play,Barcelona,Seydou Kéita,,Left Foot,Open Play,Off T,Normal,,,,,,,84.1,29.8,120.0,38.6,4.2,1.0
2,52,58,Regular Play,Barcelona,Bojan Krkíc Pérez,1.0,Right Foot,Open Play,Saved,Normal,,,,,,,93.7,35.5,118.7,38.6,0.0,1.0
2,56,0,From Free Kick,Barcelona,Lionel Andrés Messi Cuccittini,,Left Foot,Free Kick,Off T,Normal,,,,,,,90.1,51.7,120.0,39.5,4.2,5.0
2,58,20,From Throw In,Tenerife,Juan Luis Hens Lorite,,Right Foot,Open Play,Saved,Normal,,,,,,,90.5,50.9,116.2,38.2,0.0,1.0
2,62,13,From Goal Kick,Barcelona,Bojan Krkíc Pérez,,Right Foot,Open Play,Goal,Normal,True,,,,,,112.7,53.3,120.0,37.4,0.0,1.0
2,63,54,From Corner,Barcelona,Seydou Kéita,1.0,Head,Open Play,Blocked,Normal,,,,,,,109.0,42.5,109.8,42.3,,2.0
2,63,56,From Corner,Barcelona,Carles Puyol i Saforcada,,Right Foot,Open Play,Blocked,Lob,True,,,,,,113.2,42.0,118.7,38.5,,1.0
2,66,50,From Counter,Barcelona,Pedro Eliezer Rodríguez Ledesma,1.0,Right Foot,Open Play,Off T,Lob,,,,True,,,104.1,25.9,120.0,35.2,0.6000000000000001,1.0
2,72,51,From Free Kick,Barcelona,Xavier Hernández Creus,,Right Foot,Free Kick,Saved,Normal,,,,,,,96.2,54.9,119.2,44.2,1.1,5.0
