distance,angle,under_pressure,follows_dribble,one_on_one,first_time,defenders_between,Corner,Free Kick,Open Play,Penalty,Backheel,Diving Header,Half Volley,Lob,Normal,Overhead Kick,Volley,Head,Other,preferred_foot,not_preferred_foot,goal
22.261176967986216,0.2808264575336709,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
13.296616110875728,0.5206306239088423,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
15.268922686293225,0.4170526126774632,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
18.606719216455115,0.3481248769017029,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
12.349089035228474,0.559466030119132,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
21.408409562599463,0.3385246577573588,1,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
13.2608446186508,0.3096280752511561,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
26.45996976566678,0.2723312193711442,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
24.43644818708316,0.2516165336068226,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
21.470910553583888,0.3012631457505212,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
33.06055050963308,0.2201230468477645,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
24.20743687382041,0.1894556616739432,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
18.0,0.4011972476954352,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
18.601075237738275,0.2375196480594421,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
32.0624390837628,0.2268929126739583,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
29.068883707497267,0.1657093645498206,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
31.918803235710453,0.2150402670852303,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
30.548486050866742,0.1887221540923153,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5.658621740318048,0.9927435302976988,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
22.226560687609773,0.2942807617286246,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
13.240090634130874,0.3023945430886885,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
22.78639945230488,0.2803943783535601,1,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
