player,team,distance,angle,under_pressure,follows_dribble,one_on_one,first_time,defenders_between,Corner,Free Kick,Open Play,Penalty,Backheel,Diving Header,Half Volley,Lob,Normal,Overhead Kick,Volley,Head,Other,preferred_foot,not_preferred_foot,goal
Lionel Andrés Messi Cuccittini,Barcelona,25.877403270034648,0.2802112221143418,0,0,0,0,4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Lionel Andrés Messi Cuccittini,Barcelona,14.571547618561317,0.32641454686615773,1,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
Ivan Rakitić,Barcelona,31.776248991975123,0.22183861979073677,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Lionel Andrés Messi Cuccittini,Barcelona,9.266067126888295,0.6857538583277545,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Lionel Andrés Messi Cuccittini,Barcelona,25.67975856584325,0.27917098475338936,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Philippe Coutinho Correia,Barcelona,23.703375287076735,0.30635608482731636,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Lionel Andrés Messi Cuccittini,Barcelona,31.66101703988677,0.22483154609161207,0,0,0,0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Lionel Andrés Messi Cuccittini,Barcelona,16.911830178901393,0.2115934982996515,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Gerard Piqué Bernabéu,Barcelona,5.508175741568162,0.574969157086318,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Gerard Piqué Bernabéu,Barcelona,8.11541742610939,0.40822444264541974,0,0,1,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Luis Alberto Suárez Díaz,Barcelona,7.387827826905555,0.7919064590731809,0,0,0,1,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
Philippe Coutinho Correia,Barcelona,13.600367642089678,0.29412650378868405,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Philippe Coutinho Correia,Barcelona,26.02306669091865,0.2771817421185175,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Lionel Andrés Messi Cuccittini,Barcelona,9.507891459203774,0.22430379078271753,0,0,1,0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
Luis Alberto Suárez Díaz,Barcelona,14.09822683886169,0.2843080363155026,1,0,1,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Ivan Rakitić,Barcelona,20.30615670184784,0.186785741554901,0,0,0,1,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
Philippe Coutinho Correia,Barcelona,13.799275343292493,0.49002323473817744,0,0,1,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Philippe Coutinho Correia,Barcelona,24.340295807569806,0.28760503235987206,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Gerard Piqué Bernabéu,Barcelona,5.824087911424409,1.1065946169185832,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Lionel Andrés Messi Cuccittini,Barcelona,16.896153408394472,0.4110123743842249,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
Ivan Rakitić,Barcelona,28.729427422070216,0.25317727147533836,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Lionel Andrés Messi Cuccittini,Barcelona,24.95375723212839,0.278499767692325,0,0,0,0,4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Jordi Alba Ramos,Barcelona,12.31665539016173,0.4139134563527084,0,0,0,1,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
Luis Alberto Suárez Díaz,Barcelona,11.610340218959994,0.4396032787824611,0,0,0,0,1.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
Luis Alberto Suárez Díaz,Barcelona,11.900420160649796,0.5967253993229291,0,0,0,0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
Gerard Piqué Bernabéu,Barcelona,9.40212741883453,0.6254688787269179,1,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Gerard Piqué Bernabéu,Barcelona,8.200609733428363,0.7236201488626849,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Ivan Rakitić,Barcelona,8.728115489611717,0.7689807181179189,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Lionel Andrés Messi Cuccittini,Barcelona,21.949487465542337,0.3269599795135018,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Gerard Piqué Bernabéu,Barcelona,7.481310045707231,0.6691661352048843,1,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Luis Alberto Suárez Díaz,Barcelona,3.2249030993194223,4.839584488418224,0,0,0,1,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
Philippe Coutinho Correia,Barcelona,24.065119987234635,0.26892328233216656,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Luis Alberto Suárez Díaz,Barcelona,11.40175425099138,0.4140330262551771,0,0,0,1,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
Lionel Andrés Messi Cuccittini,Barcelona,24.007707095847362,0.28580831160964426,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Luis Alberto Suárez Díaz,Barcelona,12.946814279968649,0.5493975842708303,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Lionel Andrés Messi Cuccittini,Barcelona,16.473008225579203,0.38791055916927353,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Lionel Andrés Messi Cuccittini,Barcelona,14.54957044039445,0.49145980868808403,0,0,0,1,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
Luis Alberto Suárez Díaz,Barcelona,20.382345301755635,0.2461602724308527,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Lionel Andrés Messi Cuccittini,Barcelona,30.81330881291394,0.21182328748969587,0,0,0,0,4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Luis Alberto Suárez Díaz,Barcelona,22.051303816327962,0.29882975327375544,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Luis Alberto Suárez Díaz,Barcelona,14.946571513226699,0.470745110383023,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Luis Alberto Suárez Díaz,Barcelona,28.104092228712883,0.24925166636137344,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Lionel Andrés Messi Cuccittini,Barcelona,28.0,0.2599547094013492,0,0,0,0,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Lionel Andrés Messi Cuccittini,Barcelona,27.90877998050076,0.20643170712853431,0,0,0,0,4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Luis Alberto Suárez Díaz,Barcelona,7.844743462982074,0.336405744500092,0,0,0,1,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Gerard Piqué Bernabéu,Barcelona,7.2034713853808015,0.926491331557743,1,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
Philippe Coutinho Correia,Barcelona,23.469128658729534,0.2634287859126047,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Lionel Andrés Messi Cuccittini,Barcelona,27.518175811634027,0.26428726523397494,0,0,0,0,4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Philippe Coutinho Correia,Barcelona,23.058620947489466,0.23162080908758592,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Luis Alberto Suárez Díaz,Barcelona,25.19563454251549,0.2546719930164693,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Philippe Coutinho Correia,Barcelona,27.934208419069265,0.2288101835674396,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Philippe Coutinho Correia,Barcelona,25.625963396524234,0.2644745274111231,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Philippe Coutinho Correia,Barcelona,21.951309755912067,0.3297082266519729,0,0,0,0,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
Lionel Andrés Messi Cuccittini,Barcelona,24.282503989498284,0.2982421433753196,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Lionel Andrés Messi Cuccittini,Barcelona,19.665197685250963,0.36690707511236165,0,0,0,1,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Sergio Busquets i Burgos,Barcelona,32.261432082286746,0.21329771863639638,1,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Ivan Rakitić,Barcelona,31.43962467969362,0.20862472456849307,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Philippe Coutinho Correia,Barcelona,17.08830009099793,0.37767589207343927,0,0,0,0,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Ivan Rakitić,Barcelona,11.314592347937248,0.46724105702478796,0,0,0,1,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
Luis Alberto Suárez Díaz,Barcelona,33.36240399012038,0.20796449616600726,0,0,0,0,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Luis Alberto Suárez Díaz,Barcelona,10.186756107809792,0.6758766435407443,0,0,0,1,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Ivan Rakitić,Barcelona,27.24151243965723,0.23752015132284687,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Luis Alberto Suárez Díaz,Barcelona,13.741906709041505,0.20566350244166662,0,0,1,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Philippe Coutinho Correia,Barcelona,20.615528128088304,0.2772183461303368,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Philippe Coutinho Correia,Barcelona,8.94427190999916,0.7212157681992971,0,0,1,0,1.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Philippe Coutinho Correia,Barcelona,16.15549442140351,0.4173930330693209,0,0,0,1,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
Philippe Coutinho Correia,Barcelona,13.150285168010614,0.3638748971089931,0,0,0,1,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
Luis Alberto Suárez Díaz,Barcelona,4.356604182158391,1.3952057545589478,0,0,0,1,0.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
Ivan Rakitić,Barcelona,25.831182706178986,0.2614401083752277,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Lionel Andrés Messi Cuccittini,Barcelona,26.60864521166007,0.2664463087599109,0,0,0,0,7.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Lionel Andrés Messi Cuccittini,Barcelona,18.428781837115555,0.3023342716982711,0,0,0,0,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
Lionel Andrés Messi Cuccittini,Barcelona,16.260996279441187,0.3597965574683719,0,0,0,0,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
Lionel Andrés Messi Cuccittini,Barcelona,20.316003544004417,0.3432837539429766,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Lionel Andrés Messi Cuccittini,Barcelona,23.358510226467786,0.1622294559808246,1,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Ivan Rakitić,Barcelona,11.52475596270915,0.5454123012461988,0,0,1,0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
Luis Alberto Suárez Díaz,Barcelona,57.79152186956145,0.09456018873250231,1,0,0,0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
Lionel Andrés Messi Cuccittini,Barcelona,25.02418829852429,0.27366222957541314,1,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Lionel Andrés Messi Cuccittini,Barcelona,23.60338958709108,0.3076331685860386,0,0,0,1,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
Jordi Alba Ramos,Barcelona,20.71834935510066,0.2955984472978673,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Philippe Coutinho Correia,Barcelona,24.203305559365234,0.22381561292622268,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Lionel Andrés Messi Cuccittini,Barcelona,13.92838827718412,0.1999450902029879,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Lionel Andrés Messi Cuccittini,Barcelona,31.817605189580185,0.21638590902631996,0,0,0,0,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Luis Alberto Suárez Díaz,Barcelona,25.119116226491734,0.21472960625745438,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Lionel Andrés Messi Cuccittini,Barcelona,14.003570973148245,0.3706644355617643,0,0,0,0,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Lionel Andrés Messi Cuccittini,Barcelona,22.01681175829053,0.3110375901227257,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Philippe Coutinho Correia,Barcelona,15.811388300841896,0.4344892487439107,1,0,0,1,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
Lionel Andrés Messi Cuccittini,Barcelona,12.529964086141668,0.29680613661659344,1,0,0,1,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Lionel Andrés Messi Cuccittini,Barcelona,20.500975586542218,0.3293587911690138,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
Ivan Rakitić,Barcelona,36.68787265568828,0.18993757639093453,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Philippe Coutinho Correia,Barcelona,27.202941017470888,0.2561756566544305,0,0,0,1,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Luis Alberto Suárez Díaz,Barcelona,19.126944345608372,0.37585590891787846,0,0,0,1,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Ivan Rakitić,Barcelona,15.556349186104045,0.338654906087137,0,0,0,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
Philippe Coutinho Correia,Barcelona,29.590876972472447,0.16736404662336055,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Luis Alberto Suárez Díaz,Barcelona,29.960307074527798,0.24264827697174596,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Luis Alberto Suárez Díaz,Barcelona,18.58009687811127,0.31756748449340827,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Luis Alberto Suárez Díaz,Barcelona,12.803515142334932,0.4043374910667054,1,0,1,0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
Luis Alberto Suárez Díaz,Barcelona,18.391846019364127,0.232319180196442,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Luis Alberto Suárez Díaz,Barcelona,11.900420160649796,0.5967253993229291,0,0,0,0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
Ivan Rakitić,Barcelona,21.062288574606516,0.3264705677565783,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Philippe Coutinho Correia,Barcelona,17.889102828258327,0.2320826547113553,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Luis Alberto Suárez Díaz,Barcelona,18.25376673456742,0.39471695965345815,0,0,0,1,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Philippe Coutinho Correia,Barcelona,33.76225703355746,0.2143403175435041,0,1,0,0,4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Ivan Rakitić,Barcelona,24.091907354960508,0.2024490656921934,0,0,0,1,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
Lionel Andrés Messi Cuccittini,Barcelona,9.350935782048769,0.6053482790500073,1,0,0,1,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Sergio Busquets i Burgos,Barcelona,19.59719367664666,0.36415405283776026,0,0,0,1,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Luis Alberto Suárez Díaz,Barcelona,17.399425277864786,0.3780795222765419,0,0,0,1,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
Lionel Andrés Messi Cuccittini,Barcelona,18.879883474216683,0.27849491941040994,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Lionel Andrés Messi Cuccittini,Barcelona,32.13502761785027,0.2265726122932507,0,0,0,0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Luis Alberto Suárez Díaz,Barcelona,17.44276354251241,0.3719360013216298,0,0,0,1,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
Lionel Andrés Messi Cuccittini,Barcelona,19.620652384668553,0.3684831745000868,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Lionel Andrés Messi Cuccittini,Barcelona,16.003124694883812,0.34458652001706713,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Sergio Busquets i Burgos,Barcelona,6.824221567329131,0.710583104276452,0,0,1,0,1.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Luis Alberto Suárez Díaz,Barcelona,17.94017837146555,0.3292880688891258,0,0,0,1,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Lionel Andrés Messi Cuccittini,Barcelona,11.900420160649796,0.5967253993229291,0,0,0,0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
Gerard Piqué Bernabéu,Barcelona,3.2984845004941303,4.8193730632335505,0,0,0,0,1.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
Gerard Piqué Bernabéu,Barcelona,11.092339699089637,0.5886573020948956,1,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Lionel Andrés Messi Cuccittini,Barcelona,3.3015148038438413,4.889935851496098,0,0,0,1,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
Lionel Andrés Messi Cuccittini,Barcelona,30.263013729633734,0.1828695545948434,0,0,0,0,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Lionel Andrés Messi Cuccittini,Barcelona,30.3382596732245,0.2260753911572445,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Lionel Andrés Messi Cuccittini,Barcelona,28.848743473503312,0.22836773893591455,0,0,0,0,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Antoine Griezmann,Atlético Madrid,26.153584840323518,0.2397994417969926,0,0,0,0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Lionel Andrés Messi Cuccittini,Barcelona,28.125611104472018,0.2585813790647386,0,0,0,0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Lionel Andrés Messi Cuccittini,Barcelona,23.744683615495912,0.2968412646353591,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Lionel Andrés Messi Cuccittini,Barcelona,28.635642126552707,0.24883587031967613,0,0,0,0,6.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Ivan Rakitić,Barcelona,25.709920264364882,0.27539945676062455,0,0,0,1,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Lionel Andrés Messi Cuccittini,Barcelona,27.965872058636045,0.253445963072971,0,0,0,0,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Gerard Piqué Bernabéu,Barcelona,8.139410298049851,0.7908699105695082,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
Lionel Andrés Messi Cuccittini,Barcelona,13.008458786497341,0.3219268963843062,0,0,0,1,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Lionel Andrés Messi Cuccittini,Barcelona,30.73125444885061,0.23461503751108512,0,0,0,0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Philippe Coutinho Correia,Barcelona,25.589450951515165,0.27686330398656067,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Sergio Busquets i Burgos,Barcelona,11.985407794480752,0.41311711701905074,1,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Jordi Alba Ramos,Barcelona,15.685024705112836,0.1529837111629681,0,0,0,1,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
Lionel Andrés Messi Cuccittini,Barcelona,24.703238654071253,0.2941410021467104,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Lionel Andrés Messi Cuccittini,Barcelona,27.254724361108472,0.26553487157072675,0,0,0,0,4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
Luis Alberto Suárez Díaz,Barcelona,14.07195793057953,0.40792285000554773,0,0,0,1,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Luis Alberto Suárez Díaz,Barcelona,8.415461959987704,0.7889000284363408,0,0,0,1,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
Jordi Alba Ramos,Barcelona,19.691876497683,0.31030419969493916,0,0,0,1,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
Ivan Rakitić,Barcelona,8.075270893288968,0.8464378631084893,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Lionel Andrés Messi Cuccittini,Barcelona,9.900505037623086,0.5380994674016651,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Luis Alberto Suárez Díaz,Barcelona,9.154780172128659,0.10358393951349802,1,0,1,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
Luis Alberto Suárez Díaz,Barcelona,32.62713594540593,0.2179350174374569,0,0,0,0,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Lionel Andrés Messi Cuccittini,Barcelona,10.444615837837214,0.38516623864736776,0,0,1,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Lionel Andrés Messi Cuccittini,Barcelona,29.689223634174066,0.22546816591968918,0,0,0,0,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
Philippe Coutinho Correia,Barcelona,15.999999999999998,0.28194076307748556,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Lionel Andrés Messi Cuccittini,Barcelona,7.414849964766647,0.9094842511888007,0,0,0,0,1.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
Ivan Rakitić,Barcelona,11.552056094046637,0.19269073835247036,0,0,0,0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
Lionel Andrés Messi Cuccittini,Barcelona,25.201785651020845,0.2884197336949964,1,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Lionel Andrés Messi Cuccittini,Barcelona,27.2620615508072,0.2447360759685461,0,0,0,0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Lionel Andrés Messi Cuccittini,Barcelona,20.48462838325363,0.3282496981263103,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Luis Alberto Suárez Díaz,Barcelona,10.04987562112089,0.6960594565863746,0,0,0,1,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
Ivan Rakitić,Barcelona,36.02804463192528,0.168754690608089,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Lionel Andrés Messi Cuccittini,Barcelona,14.283556979968257,0.3699809280680807,1,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
Lionel Andrés Messi Cuccittini,Barcelona,16.0,0.44976173405654607,0,0,0,1,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
Luis Alberto Suárez Díaz,Barcelona,11.844407963254223,0.41800378203989186,0,0,1,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Lionel Andrés Messi Cuccittini,Barcelona,5.385164807134504,1.1677830043209667,0,0,0,1,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
Lionel Andrés Messi Cuccittini,Barcelona,27.83612760424841,0.24401977282601756,0,0,0,0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Luis Alberto Suárez Díaz,Barcelona,16.316862443496913,0.433784721301678,0,0,0,1,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Philippe Coutinho Correia,Barcelona,19.4164878389476,0.36533290515043054,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Gerard Piqué Bernabéu,Barcelona,10.44030650891055,0.6534453407531251,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
Lionel Andrés Messi Cuccittini,Barcelona,17.630938715791622,0.4024909026767697,0,0,0,1,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Jordi Alba Ramos,Barcelona,27.29706943977687,0.2516434727701665,0,0,0,1,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
Luis Alberto Suárez Díaz,Barcelona,19.98124120268808,0.33921908301688497,0,0,0,0,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Lionel Andrés Messi Cuccittini,Barcelona,18.798404187589963,0.37532875087287837,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
Luis Alberto Suárez Díaz,Barcelona,15.572411502397435,0.4018212169266006,0,0,1,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Philippe Coutinho Correia,Barcelona,28.441167345944148,0.2357006150325989,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Lionel Andrés Messi Cuccittini,Barcelona,24.52039967047845,0.2510986175923632,0,0,0,0,4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Lionel Andrés Messi Cuccittini,Barcelona,12.971121771072847,0.4979220313271678,0,0,0,1,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
Lionel Andrés Messi Cuccittini,Barcelona,9.486832980505138,0.2791808089883522,0,0,0,1,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
